index;date;state;country;confirmed;confirmed_DR;confirmed_filtered;confirmed_filtered_DR
4162;2020-02-06;Beijing;China;274;10.942028985507248;273.4;12.086124401913874
4163;2020-02-06;Bermuda;United Kingdom;0;;0.0;
4164;2020-02-06;Bonaire, Sint Eustatius and Saba;Netherlands;0;;0.0;
4165;2020-02-06;British Columbia;Canada;2;3.333333333333335;2.5999999999999996;
4166;2020-02-06;British Virgin Islands;United Kingdom;0;;0.0;
4167;2020-02-06;Cayman Islands;United Kingdom;0;;0.0;
4168;2020-02-06;Channel Islands;United Kingdom;0;;0.0;
4169;2020-02-06;Chongqing;China;411;17.27407407407408;403.9999999999999;17.67127496159755
4170;2020-02-06;Curacao;Netherlands;0;;0.0;
4171;2020-02-06;Diamond Princess;Canada;0;;0.0;
4172;2020-02-06;Shandong;China;347;8.601851851851857;346.19999999999993;10.059637912673061
4173;2020-02-06;Falkland Islands (Malvinas);United Kingdom;0;;0.0;
4174;2020-02-06;French Guiana;France;0;;0.0;
4175;2020-02-06;French Polynesia;France;0;;0.0;
4176;2020-02-06;Fujian;China;215;19.492063492063497;215.39999999999995;16.245333333333352
4177;2020-02-06;Gansu;China;62;24.133333333333347;65.39999999999999;
4178;2020-02-06;Gibraltar;United Kingdom;0;;0.0;
4179;2020-02-06;Grand Princess;Canada;0;;0.0;
4180;2020-02-06;Greenland;Denmark;0;;0.0;
4181;2020-02-06;Guadeloupe;France;0;;0.0;
4182;2020-02-06;Guangdong;China;970;11.371549893842893;961.3999999999999;11.467184801381688
4183;2020-02-06;Guangxi;China;168;10.505747126436782;162.39999999999998;12.894586894586892
4184;2020-02-06;Guizhou;China;71;9.8974358974359;72.6;
4185;2020-02-06;Hainan;China;106;7.307692307692308;105.19999999999997;9.022222222222227
4186;2020-02-06;Hebei;China;157;8.989247311827961;156.99999999999997;9.435555555555556
4187;2020-02-06;Heilongjiang;China;227;5.2962962962962985;228.79999999999995;5.4344569288389515
4188;2020-02-06;Faroe Islands;Denmark;0;;0.0;
4189;2020-02-06;Shanghai;China;257;12.6140350877193;256.4;13.426966292134827
4190;2020-02-06;Alberta;Canada;0;;0.0;
4191;2020-02-06;Sichuan;China;321;15.452991452991455;322.3999999999999;13.461883408071763
4192;2020-02-06;no;Botswana;0;;0.0;
4193;2020-02-06;no;Brazil;0;;0.0;
4194;2020-02-06;no;Brunei;0;;0.0;
4195;2020-02-06;no;Bulgaria;0;;0.0;
4196;2020-02-06;no;Burkina Faso;0;;0.0;
4197;2020-02-06;no;Burma;0;;0.0;
4198;2020-02-06;no;Burundi;0;;0.0;
4199;2020-02-06;no;Cabo Verde;0;;0.0;
4200;2020-02-06;no;Cambodia;1;inf;0.9999999999999998;
4201;2020-02-06;no;Cameroon;0;;0.0;
4202;2020-02-06;no;Central African Republic;0;;0.0;
4203;2020-02-06;no;Chad;0;;0.0;
4204;2020-02-06;no;Colombia;0;;0.0;
4205;2020-02-06;no;Comoros;0;;0.0;
4206;2020-02-06;no;Congo (Brazzaville);0;;0.0;
4207;2020-02-06;no;Congo (Kinshasa);0;;0.0;
4208;2020-02-06;no;Costa Rica;0;;0.0;
4209;2020-02-06;no;Cote d'Ivoire;0;;0.0;
4210;2020-02-06;no;Croatia;0;;0.0;
4211;2020-02-06;no;Cuba;0;;0.0;
4212;2020-02-06;no;Cyprus;0;;0.0;
4213;2020-02-06;no;Czechia;0;;0.0;
4214;2020-02-06;no;Denmark;0;;0.0;
4215;2020-02-06;no;Diamond Princess;0;;24.399999999999995;
4216;2020-02-06;no;Djibouti;0;;0.0;
4217;2020-02-06;no;Dominica;0;;0.0;
4218;2020-02-06;no;Dominican Republic;0;;0.0;
4219;2020-02-06;no;Ecuador;0;;0.0;
4220;2020-02-06;Shanxi;China;96;11.466666666666669;95.39999999999998;
4221;2020-02-06;no;Bosnia and Herzegovina;0;;0.0;
4222;2020-02-06;no;Bolivia;0;;0.0;
4223;2020-02-06;no;Chile;0;;0.0;
4224;2020-02-06;no;Benin;0;;0.0;
4225;2020-02-06;no;Bhutan;0;;0.0;
4226;2020-02-06;South Australia;Australia;2;inf;1.9999999999999996;
4227;2020-02-06;St Martin;France;0;;0.0;
4228;2020-02-06;Tasmania;Australia;0;;0.0;
4229;2020-02-06;Tianjin;China;79;11.94444444444445;76.79999999999998;
4230;2020-02-06;Tibet;China;1;inf;0.9999999999999998;
4231;2020-02-06;Turks and Caicos Islands;United Kingdom;0;;0.0;
4232;2020-02-06;Victoria;Australia;4;inf;3.999999999999999;
4233;2020-02-06;Western Australia;Australia;0;;0.0;
4234;2020-02-06;Yukon;Canada;0;;0.0;
4235;2020-02-06;Yunnan;China;133;23.212121212121218;131.79999999999995;23.481481481481516
4236;2020-02-06;Zhejiang;China;954;14.282666666666671;946.3999999999999;13.156950672645744
4237;2020-02-06;no;Afghanistan;0;;0.0;
4238;2020-02-06;no;Albania;0;;0.0;
4239;2020-02-06;no;Algeria;0;;0.0;
4240;2020-02-06;Xinjiang;China;36;9.238095238095244;35.599999999999994;
4241;2020-02-06;Sint Maarten;Netherlands;0;;0.0;
4242;2020-02-06;no;Andorra;0;;0.0;
4243;2020-02-06;no;Belgium;1;inf;0.9999999999999998;
4244;2020-02-06;no;Belarus;0;;0.0;
4245;2020-02-06;no;Barbados;0;;0.0;
4246;2020-02-06;no;Bangladesh;0;;0.0;
4247;2020-02-06;no;Bahrain;0;;0.0;
4248;2020-02-06;no;Bahamas;0;;0.0;
4249;2020-02-06;no;Belize;0;;0.0;
4250;2020-02-06;no;Austria;0;;0.0;
4251;2020-02-06;no;Armenia;0;;0.0;
4252;2020-02-06;no;Argentina;0;;0.0;
4253;2020-02-06;no;Antigua and Barbuda;0;;0.0;
4254;2020-02-06;no;Angola;0;;0.0;
4255;2020-02-06;no;Azerbaijan;0;;0.0;
4256;2020-02-07;no;Lithuania;0;;0.0;
4257;2020-02-07;no;Liechtenstein;0;;0.0;
4258;2020-02-07;no;Libya;0;;0.0;
4259;2020-02-07;no;Liberia;0;;0.0;
4260;2020-02-07;no;Lesotho;0;;0.0;
4261;2020-02-07;no;Lebanon;0;;0.0;
4262;2020-02-07;no;Kyrgyzstan;0;;0.0;
4263;2020-02-07;no;Laos;0;;0.0;
4264;2020-02-07;no;Kuwait;0;;0.0;
4265;2020-02-07;no;Kosovo;0;;0.0;
4266;2020-02-07;no;Korea, South;24;8.800000000000002;22.999999999999996;
4267;2020-02-07;no;Luxembourg;0;;0.0;
4268;2020-02-07;no;Latvia;0;;0.0;
4269;2020-02-07;no;MS Zaandam;0;;0.0;
4270;2020-02-07;no;Mozambique;0;;0.0;
4271;2020-02-07;no;Malawi;0;;0.0;
4272;2020-02-07;no;Malaysia;12;inf;13.599999999999998;
4273;2020-02-07;no;Maldives;0;;0.0;
4274;2020-02-07;no;Mali;0;;0.0;
4275;2020-02-07;no;Malta;0;;0.0;
4276;2020-02-07;no;Mauritania;0;;0.0;
4277;2020-02-07;no;Mauritius;0;;0.0;
4278;2020-02-07;no;Mexico;0;;0.0;
4279;2020-02-07;no;Moldova;0;;0.0;
4280;2020-02-07;no;Monaco;0;;0.0;
4281;2020-02-07;no;Mongolia;0;;0.0;
4282;2020-02-07;no;Montenegro;0;;0.0;
4283;2020-02-07;no;Morocco;0;;0.0;
4284;2020-02-07;no;Kenya;0;;0.0;
4285;2020-02-07;no;Madagascar;0;;0.0;
4286;2020-02-07;no;Kazakhstan;0;;0.0;
4287;2020-02-07;no;Estonia;0;;0.0;
4288;2020-02-07;no;Japan;23;inf;23.4;
4289;2020-02-07;no;Namibia;0;;0.0;
4290;2020-02-07;no;Eswatini;0;;0.0;
4291;2020-02-07;no;Ethiopia;0;;0.0;
4292;2020-02-07;no;Fiji;0;;0.0;
4293;2020-02-07;no;Finland;1;inf;0.9999999999999998;
4294;2020-02-07;no;France;6;inf;7.999999999999999;
4295;2020-02-07;no;Gabon;0;;0.0;
4296;2020-02-07;no;Gambia;0;;0.0;
4297;2020-02-07;no;Georgia;0;;0.0;
4298;2020-02-07;no;Germany;13;24.666666666666675;12.799999999999997;
4299;2020-02-07;no;Ghana;0;;0.0;
4300;2020-02-07;no;Greece;0;;0.0;
4301;2020-02-07;no;Grenada;0;;0.0;
4302;2020-02-07;no;Guatemala;0;;0.0;
4303;2020-02-07;no;Jordan;0;;0.0;
4304;2020-02-07;no;Guinea;0;;0.0;
4305;2020-02-07;no;Guyana;0;;0.0;
4306;2020-02-07;no;Haiti;0;;0.0;
4307;2020-02-07;no;Holy See;0;;0.0;
4308;2020-02-07;no;Honduras;0;;0.0;
4309;2020-02-07;no;Hungary;0;;0.0;
4310;2020-02-07;no;Iceland;0;;0.0;
4311;2020-02-07;no;India;3;inf;2.9999999999999996;
4312;2020-02-07;no;Indonesia;0;;0.0;
4313;2020-02-07;no;Iran;0;;0.0;
4314;2020-02-07;no;Iraq;0;;0.0;
4315;2020-02-07;no;Ireland;0;;0.0;
4316;2020-02-07;no;Israel;0;;0.0;
4317;2020-02-07;no;Italy;3;4.666666666666669;2.5999999999999996;
4318;2020-02-07;no;Jamaica;0;;0.0;
4319;2020-02-07;no;Guinea-Bissau;0;;0.0;
4320;2020-02-07;no;Nepal;1;inf;0.9999999999999998;
4321;2020-02-07;no;Slovakia;0;;0.0;
4322;2020-02-07;no;New Zealand;0;;0.0;
4323;2020-02-07;no;Sri Lanka;1;inf;0.9999999999999998;
4324;2020-02-07;no;Sudan;0;;0.0;
4325;2020-02-07;no;Suriname;0;;0.0;
4326;2020-02-07;no;Sweden;1;inf;0.9999999999999998;
4327;2020-02-07;no;Switzerland;0;;0.0;
4328;2020-02-07;no;Syria;0;;0.0;
4329;2020-02-07;no;Taiwan*;16;5.733333333333335;15.599999999999998;
4330;2020-02-07;no;Tajikistan;0;;0.0;
4331;2020-02-07;no;Tanzania;0;;0.0;
4332;2020-02-07;no;Thailand;25;inf;27.799999999999997;
4333;2020-02-07;no;Timor-Leste;0;;0.0;
4334;2020-02-07;no;Togo;0;;0.0;
4335;2020-02-07;no;Trinidad and Tobago;0;;0.0;
4336;2020-02-07;no;Tunisia;0;;0.0;
4337;2020-02-07;no;Turkey;0;;0.0;
4338;2020-02-07;no;US;11;inf;10.999999999999996;
4339;2020-02-07;no;Uganda;0;;0.0;
4340;2020-02-07;no;Ukraine;0;;0.0;
4341;2020-02-07;no;United Arab Emirates;5;inf;5.799999999999999;
4342;2020-02-07;no;United Kingdom;9;inf;10.799999999999997;
4343;2020-02-07;no;Uruguay;0;;0.0;
4344;2020-02-07;no;Uzbekistan;0;;0.0;
4345;2020-02-07;no;Venezuela;0;;0.0;
4346;2020-02-07;no;Vietnam;10;9.333333333333336;10.799999999999997;
4347;2020-02-07;no;West Bank and Gaza;0;;0.0;
4348;2020-02-07;no;Western Sahara;0;;0.0;
4349;2020-02-07;no;Yemen;0;;0.0;
4350;2020-02-07;no;Zambia;0;;0.0;
4351;2020-02-07;no;Eritrea;0;;0.0;
4352;2020-02-07;no;Spain;1;inf;1.1999999999999997;
4353;2020-02-07;no;South Sudan;0;;0.0;
4354;2020-02-07;no;South Africa;0;;0.0;
4355;2020-02-07;no;Somalia;0;;0.0;
4356;2020-02-07;no;Nicaragua;0;;0.0;
4357;2020-02-07;no;Niger;0;;0.0;
4358;2020-02-07;no;Nigeria;0;;0.0;
4359;2020-02-07;no;North Macedonia;0;;0.0;
4360;2020-02-07;no;Norway;0;;0.0;
4361;2020-02-07;no;Oman;0;;0.0;
4362;2020-02-07;no;Pakistan;0;;0.0;
4363;2020-02-07;no;Panama;0;;0.0;
4364;2020-02-07;no;Papua New Guinea;0;;0.0;
4365;2020-02-07;no;Paraguay;0;;0.0;
4366;2020-02-07;no;Peru;0;;0.0;
4367;2020-02-07;no;Philippines;3;4.666666666666669;2.5999999999999996;
4368;2020-02-07;no;Poland;0;;0.0;
4369;2020-02-07;no;Portugal;0;;0.0;
4370;2020-02-07;no;Netherlands;0;;0.0;
4371;2020-02-07;no;Qatar;0;;0.0;
4372;2020-02-07;no;Russia;2;inf;1.9999999999999996;
4373;2020-02-07;no;Rwanda;0;;0.0;
4374;2020-02-07;no;Saint Kitts and Nevis;0;;0.0;
4375;2020-02-07;no;Saint Lucia;0;;0.0;
4376;2020-02-07;no;Saint Vincent and the Grenadines;0;;0.0;
4377;2020-02-07;no;San Marino;0;;0.0;
4378;2020-02-07;no;Sao Tome and Principe;0;;0.0;
4379;2020-02-07;no;Saudi Arabia;0;;0.0;
4380;2020-02-07;no;Senegal;0;;0.0;
4381;2020-02-07;no;Serbia;0;;0.0;
4382;2020-02-07;no;Seychelles;0;;0.0;
4383;2020-02-07;no;Sierra Leone;0;;0.0;
4384;2020-02-07;no;Singapore;30;28.666666666666675;31.799999999999997;
4385;2020-02-07;no;Slovenia;0;;0.0;
4386;2020-02-07;no;Romania;0;;0.0;
4387;2020-02-07;no;Equatorial Guinea;0;;0.0;
4388;2020-02-07;no;Zimbabwe;0;;0.0;
4389;2020-02-07;no;Egypt;0;;0.0;
4390;2020-02-07;Hunan;China;772;12.876876876876882;756.9999999999999;13.387729285262498
4391;2020-02-07;Inner Mongolia;China;50;11.500000000000002;48.79999999999999;
4392;2020-02-07;Isle of Man;United Kingdom;0;;0.0;
4393;2020-02-07;Jiangsu;China;408;11.164179104477615;405.79999999999995;11.380081300813005
4394;2020-02-07;Jiangxi;China;661;10.672566371681418;649.3999999999999;10.398131932282555
4395;2020-02-07;Jilin;China;65;10.78787878787879;64.99999999999999;
4396;2020-02-07;Liaoning;China;99;18.800000000000008;98.79999999999998;
4397;2020-02-07;Macau;China;10;inf;9.999999999999998;
4398;2020-02-07;Manitoba;Canada;0;;0.0;
4399;2020-02-07;Martinique;France;0;;0.0;
4400;2020-02-07;Mayotte;France;0;;0.0;
4401;2020-02-07;Montserrat;United Kingdom;0;;0.0;
4402;2020-02-07;New Brunswick;Canada;0;;0.0;
4403;2020-02-07;New Caledonia;France;0;;0.0;
4404;2020-02-07;New South Wales;Australia;4;inf;3.999999999999999;
4405;2020-02-07;Newfoundland and Labrador;Canada;0;;0.0;
4406;2020-02-07;Ningxia;China;43;8.66666666666667;41.39999999999999;
4407;2020-02-07;Northern Territory;Australia;0;;0.0;
4408;2020-02-07;Northwest Territories;Canada;0;;0.0;
4409;2020-02-07;Nova Scotia;Canada;0;;0.0;
4410;2020-02-07;Ontario;Canada;3;inf;2.9999999999999996;
4411;2020-02-07;Prince Edward Island;Canada;0;;0.0;
4412;2020-02-07;Qinghai;China;18;35.33333333333335;17.799999999999997;
4413;2020-02-07;Quebec;Canada;0;;0.0;
4414;2020-02-07;Queensland;Australia;5;4.000000000000001;4.3999999999999995;
4415;2020-02-07;Reunion;France;0;;0.0;
4416;2020-02-07;Saint Barthelemy;France;0;;0.0;
4417;2020-02-07;Saint Pierre and Miquelon;France;0;;0.0;
4418;2020-02-07;Saskatchewan;Canada;0;;0.0;
4419;2020-02-07;Hubei;China;24953;8.412758446797783;24692.199999999993;8.314776425062512
4420;2020-02-07;Hong Kong;China;25;11.666666666666668;24.999999999999996;
4421;2020-02-07;Henan;China;914;11.240000000000004;908.5999999999999;10.778783958602846
4422;2020-02-07;Heilongjiang;China;277;5.318007662835251;259.19999999999993;6.9734151329243375
4423;2020-02-07;Alberta;Canada;0;;0.0;
4424;2020-02-07;Anguilla;United Kingdom;0;;0.0;
4425;2020-02-07;Anhui;China;665;8.819753086419757;659.5999999999999;9.584401709401712
4426;2020-02-07;Aruba;Netherlands;0;;0.0;
4427;2020-02-07;Australian Capital Territory;Australia;0;;0.0;
4428;2020-02-07;Beijing;China;297;12.484848484848488;292.99999999999994;13.58540630182422
4429;2020-02-07;Bermuda;United Kingdom;0;;0.0;
4430;2020-02-07;Bonaire, Sint Eustatius and Saba;Netherlands;0;;0.0;
4431;2020-02-07;British Columbia;Canada;4;2.666666666666667;3.1999999999999993;
4432;2020-02-07;British Virgin Islands;United Kingdom;0;;0.0;
4433;2020-02-07;Cayman Islands;United Kingdom;0;;0.0;
4434;2020-02-07;Channel Islands;United Kingdom;0;;0.0;
4435;2020-02-07;Chongqing;China;426;22.090090090090094;424.39999999999986;20.970639032815257
4436;2020-02-07;Curacao;Netherlands;0;;0.0;
4437;2020-02-07;Shaanxi;China;184;18.315789473684212;184.99999999999994;12.912280701754403
4438;2020-02-07;Diamond Princess;Canada;0;;0.0;
4439;2020-02-07;Faroe Islands;Denmark;0;;0.0;
4440;2020-02-07;French Guiana;France;0;;0.0;
4441;2020-02-07;French Polynesia;France;0;;0.0;
4442;2020-02-07;Fujian;China;224;22.59649122807019;226.59999999999997;18.545977011494266
4443;2020-02-07;Gansu;China;67;25.466666666666665;70.59999999999998;
4444;2020-02-07;Gibraltar;United Kingdom;0;;0.0;
4445;2020-02-07;Grand Princess;Canada;0;;0.0;
4446;2020-02-07;Greenland;Denmark;0;;0.0;
4447;2020-02-07;Guadeloupe;France;0;;0.0;
4448;2020-02-07;Guangdong;China;1034;13.904076738609117;1024.9999999999998;13.9234496124031
4449;2020-02-07;Guangxi;China;172;14.848484848484851;173.59999999999997;14.499999999999996
4450;2020-02-07;Guizhou;China;81;8.47058823529412;80.79999999999998;
4451;2020-02-07;Hainan;China;117;11.925925925925931;115.39999999999998;10.207119741100328
4452;2020-02-07;Hebei;China;172;8.360360360360364;172.99999999999997;9.683127572016462
4453;2020-02-07;Falkland Islands (Malvinas);United Kingdom;0;;0.0;
4454;2020-02-07;Shandong;China;386;8.77637130801688;379.9999999999999;10.644171779141118
4455;2020-02-07;no;El Salvador;0;;0.0;
4456;2020-02-07;Shanxi;China;104;8.144927536231886;102.99999999999997;12.05063291139242
4457;2020-02-07;no;Bosnia and Herzegovina;0;;0.0;
4458;2020-02-07;no;Botswana;0;;0.0;
4459;2020-02-07;no;Brazil;0;;0.0;
4460;2020-02-07;no;Brunei;0;;0.0;
4461;2020-02-07;no;Bulgaria;0;;0.0;
4462;2020-02-07;no;Burkina Faso;0;;0.0;
4463;2020-02-07;no;Burma;0;;0.0;
4464;2020-02-07;no;Burundi;0;;0.0;
4465;2020-02-07;no;Cabo Verde;0;;0.0;
4466;2020-02-07;no;Cambodia;1;inf;0.9999999999999998;
4467;2020-02-07;no;Cameroon;0;;0.0;
4468;2020-02-07;no;Central African Republic;0;;0.0;
4469;2020-02-07;no;Chad;0;;0.0;
4470;2020-02-07;no;Colombia;0;;0.0;
4471;2020-02-07;no;Bolivia;0;;0.0;
4472;2020-02-07;no;Comoros;0;;0.0;
4473;2020-02-07;no;Congo (Kinshasa);0;;0.0;
4474;2020-02-07;no;Costa Rica;0;;0.0;
4475;2020-02-07;no;Cote d'Ivoire;0;;0.0;
4476;2020-02-07;no;Croatia;0;;0.0;
4477;2020-02-07;no;Cuba;0;;0.0;
4478;2020-02-07;no;Cyprus;0;;0.0;
4479;2020-02-07;no;Czechia;0;;0.0;
4480;2020-02-07;no;Denmark;0;;0.0;
4481;2020-02-07;no;Diamond Princess;61;0.6666666666666667;37.199999999999996;
4482;2020-02-07;no;Djibouti;0;;0.0;
4483;2020-02-07;no;Dominica;0;;0.0;
4484;2020-02-07;no;Dominican Republic;0;;0.0;
4485;2020-02-07;no;Ecuador;0;;0.0;
4486;2020-02-07;Shanghai;China;277;15.235294117647062;271.19999999999993;16.292993630573264
4487;2020-02-07;no;Congo (Brazzaville);0;;0.0;
4488;2020-02-07;no;Bhutan;0;;0.0;
4489;2020-02-07;no;Chile;0;;0.0;
4490;2020-02-07;no;Belize;0;;0.0;
4491;2020-02-07;no;Benin;0;;0.0;
4492;2020-02-07;Sint Maarten;Netherlands;0;;0.0;
4493;2020-02-07;South Australia;Australia;2;inf;1.9999999999999996;
4494;2020-02-07;St Martin;France;0;;0.0;
4495;2020-02-07;Tasmania;Australia;0;;0.0;
4496;2020-02-07;Tianjin;China;81;12.722222222222229;81.59999999999998;
4497;2020-02-07;Tibet;China;1;inf;0.9999999999999998;
4498;2020-02-07;Turks and Caicos Islands;United Kingdom;0;;0.0;
4499;2020-02-07;Victoria;Australia;4;inf;3.999999999999999;
4500;2020-02-07;Xinjiang;China;39;10.190476190476192;38.79999999999999;
4501;2020-02-07;Yukon;Canada;0;;0.0;
4502;2020-02-07;Yunnan;China;138;26.60000000000001;135.59999999999997;32.916666666666664
4503;2020-02-07;Zhejiang;China;1006;17.14714714714715;995.5999999999997;16.512280701754406
4504;2020-02-07;no;Afghanistan;0;;0.0;
4505;2020-02-07;no;Albania;0;;0.0;
4506;2020-02-07;Western Australia;Australia;0;;0.0;
4507;2020-02-07;Sichuan;China;344;14.976744186046513;343.19999999999993;15.046728971962635
4508;2020-02-07;no;Algeria;0;;0.0;
4509;2020-02-07;no;Belarus;0;;0.0;
4510;2020-02-07;no;Barbados;0;;0.0;
4511;2020-02-07;no;Bangladesh;0;;0.0;
4512;2020-02-07;no;Bahrain;0;;0.0;
4513;2020-02-07;no;Bahamas;0;;0.0;
4514;2020-02-07;no;Azerbaijan;0;;0.0;
4515;2020-02-07;no;Belgium;1;inf;0.9999999999999998;
4516;2020-02-07;no;Armenia;0;;0.0;
4517;2020-02-07;no;Argentina;0;;0.0;
4518;2020-02-07;no;Antigua and Barbuda;0;;0.0;
4519;2020-02-07;no;Angola;0;;0.0;
4520;2020-02-07;no;Andorra;0;;0.0;
4521;2020-02-07;no;Austria;0;;0.0;
4522;2020-02-08;no;Liechtenstein;0;;0.0;
4523;2020-02-08;no;Libya;0;;0.0;
4524;2020-02-08;no;Liberia;0;;0.0;
4525;2020-02-08;no;Lesotho;0;;0.0;
4526;2020-02-08;no;Lebanon;0;;0.0;
4527;2020-02-08;no;Latvia;0;;0.0;
4528;2020-02-08;no;Kuwait;0;;0.0;
4529;2020-02-08;no;Kyrgyzstan;0;;0.0;
4530;2020-02-08;no;Kosovo;0;;0.0;
4531;2020-02-08;no;Korea, South;24;47.33333333333336;24.599999999999994;
4532;2020-02-08;no;Kenya;0;;0.0;
4533;2020-02-08;no;Lithuania;0;;0.0;
4534;2020-02-08;no;Laos;0;;0.0;
4535;2020-02-08;no;Luxembourg;0;;0.0;
4536;2020-02-08;no;Morocco;0;;0.0;
4537;2020-02-08;no;Madagascar;0;;0.0;
4538;2020-02-08;no;Malawi;0;;0.0;
4539;2020-02-08;no;Malaysia;16;6.66666666666667;14.799999999999997;
4540;2020-02-08;no;Maldives;0;;0.0;
4541;2020-02-08;no;Mali;0;;0.0;
4542;2020-02-08;no;Malta;0;;0.0;
4543;2020-02-08;no;Mauritania;0;;0.0;
4544;2020-02-08;no;Mauritius;0;;0.0;
4545;2020-02-08;no;Mexico;0;;0.0;
4546;2020-02-08;no;Moldova;0;;0.0;
4547;2020-02-08;no;Monaco;0;;0.0;
4548;2020-02-08;no;Mongolia;0;;0.0;
4549;2020-02-08;no;Montenegro;0;;0.0;
4550;2020-02-08;no;Kazakhstan;0;;0.0;
4551;2020-02-08;no;MS Zaandam;0;;0.0;
4552;2020-02-08;no;Jordan;0;;0.0;
4553;2020-02-08;no;Eritrea;0;;0.0;
4554;2020-02-08;no;Jamaica;0;;0.0;
4555;2020-02-08;no;Mozambique;0;;0.0;
4556;2020-02-08;no;Estonia;0;;0.0;
4557;2020-02-08;no;Eswatini;0;;0.0;
4558;2020-02-08;no;Ethiopia;0;;0.0;
4559;2020-02-08;no;Fiji;0;;0.0;
4560;2020-02-08;no;Finland;1;inf;0.9999999999999998;
4561;2020-02-08;no;France;11;3.0666666666666678;9.0;
4562;2020-02-08;no;Gabon;0;;0.0;
4563;2020-02-08;no;Gambia;0;;0.0;
4564;2020-02-08;no;Georgia;0;;0.0;
4565;2020-02-08;no;Germany;13;25.33333333333334;13.199999999999998;
4566;2020-02-08;no;Ghana;0;;0.0;
4567;2020-02-08;no;Greece;0;;0.0;
4568;2020-02-08;no;Grenada;0;;0.0;
4569;2020-02-08;no;Japan;24;46.66666666666667;23.999999999999996;
4570;2020-02-08;no;Guatemala;0;;0.0;
4571;2020-02-08;no;Guinea-Bissau;0;;0.0;
4572;2020-02-08;no;Guyana;0;;0.0;
4573;2020-02-08;no;Haiti;0;;0.0;
4574;2020-02-08;no;Holy See;0;;0.0;
4575;2020-02-08;no;Honduras;0;;0.0;
4576;2020-02-08;no;Hungary;0;;0.0;
4577;2020-02-08;no;Iceland;0;;0.0;
4578;2020-02-08;no;India;3;inf;2.9999999999999996;
4579;2020-02-08;no;Indonesia;0;;0.0;
4580;2020-02-08;no;Iran;0;;0.0;
4581;2020-02-08;no;Iraq;0;;0.0;
4582;2020-02-08;no;Ireland;0;;0.0;
4583;2020-02-08;no;Israel;0;;0.0;
4584;2020-02-08;no;Italy;3;5.333333333333336;2.7999999999999994;
4585;2020-02-08;no;Guinea;0;;0.0;
4586;2020-02-08;no;Namibia;0;;0.0;
4587;2020-02-08;no;Slovakia;0;;0.0;
4588;2020-02-08;no;Netherlands;0;;0.0;
4589;2020-02-08;no;Spain;1;inf;1.3999999999999997;
4590;2020-02-08;no;Sri Lanka;1;inf;0.9999999999999998;
4591;2020-02-08;no;Sudan;0;;0.0;
4592;2020-02-08;no;Suriname;0;;0.0;
4593;2020-02-08;no;Sweden;1;inf;0.9999999999999998;
4594;2020-02-08;no;Switzerland;0;;0.0;
4595;2020-02-08;no;Syria;0;;0.0;
4596;2020-02-08;no;Taiwan*;17;32.66666666666667;17.0;
4597;2020-02-08;no;Tajikistan;0;;0.0;
4598;2020-02-08;no;Tanzania;0;;0.0;
4599;2020-02-08;no;Thailand;32;7.80952380952381;29.199999999999996;
4600;2020-02-08;no;Timor-Leste;0;;0.0;
4601;2020-02-08;no;Togo;0;;0.0;
4602;2020-02-08;no;Trinidad and Tobago;0;;0.0;
4603;2020-02-08;no;South Sudan;0;;0.0;
4604;2020-02-08;no;Tunisia;0;;0.0;
4605;2020-02-08;no;US;11;inf;10.999999999999996;
4606;2020-02-08;no;Uganda;0;;0.0;
4607;2020-02-08;no;Ukraine;0;;0.0;
4608;2020-02-08;no;United Arab Emirates;7;5.66666666666667;6.399999999999999;
4609;2020-02-08;no;United Kingdom;13;5.16666666666667;11.799999999999997;
4610;2020-02-08;no;Uruguay;0;;0.0;
4611;2020-02-08;no;Uzbekistan;0;;0.0;
4612;2020-02-08;no;Venezuela;0;;0.0;
4613;2020-02-08;no;Vietnam;13;7.333333333333335;11.999999999999996;
4614;2020-02-08;no;West Bank and Gaza;0;;0.0;
4615;2020-02-08;no;Western Sahara;0;;0.0;
4616;2020-02-08;no;Yemen;0;;0.0;
4617;2020-02-08;no;Zambia;0;;0.0;
4618;2020-02-08;no;Equatorial Guinea;0;;0.0;
4619;2020-02-08;no;Turkey;0;;0.0;
4620;2020-02-08;no;Nepal;1;inf;0.9999999999999998;
4621;2020-02-08;no;South Africa;0;;0.0;
4622;2020-02-08;no;Slovenia;0;;0.0;
4623;2020-02-08;no;New Zealand;0;;0.0;
4624;2020-02-08;no;Nicaragua;0;;0.0;
4625;2020-02-08;no;Niger;0;;0.0;
4626;2020-02-08;no;Nigeria;0;;0.0;
4627;2020-02-08;no;North Macedonia;0;;0.0;
4628;2020-02-08;no;Norway;0;;0.0;
4629;2020-02-08;no;Oman;0;;0.0;
4630;2020-02-08;no;Pakistan;0;;0.0;
4631;2020-02-08;no;Panama;0;;0.0;
4632;2020-02-08;no;Papua New Guinea;0;;0.0;
4633;2020-02-08;no;Paraguay;0;;0.0;
4634;2020-02-08;no;Peru;0;;0.0;
4635;2020-02-08;no;Philippines;3;5.333333333333336;2.7999999999999994;
4636;2020-02-08;no;Poland;0;;0.0;
4637;2020-02-08;no;Somalia;0;;0.0;
4638;2020-02-08;no;Portugal;0;;0.0;
4639;2020-02-08;no;Romania;0;;0.0;
4640;2020-02-08;no;Russia;2;inf;1.9999999999999996;
